RawPath,Sample Name,source_name
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531233_181102_snm3C_D4_AD012_indexed_contacts.txt.gz,GSM3531233,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531234_181102_snm3C_D5_AD007_indexed_contacts.txt.gz,GSM3531234,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531235_181102_snm3C_D5_AD008_indexed_contacts.txt.gz,GSM3531235,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531236_181102_snm3C_D5_AD010_indexed_contacts.txt.gz,GSM3531236,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531237_181102_snm3C_D5_AD012_indexed_contacts.txt.gz,GSM3531237,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531238_181102_snm3C_D6_AD007_indexed_contacts.txt.gz,GSM3531238,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531239_181102_snm3C_D6_AD008_indexed_contacts.txt.gz,GSM3531239,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531240_181102_snm3C_D6_AD010_indexed_contacts.txt.gz,GSM3531240,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531241_181102_snm3C_E4_AD007_indexed_contacts.txt.gz,GSM3531241,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531242_181102_snm3C_E4_AD010_indexed_contacts.txt.gz,GSM3531242,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531243_181102_snm3C_E5_AD007_indexed_contacts.txt.gz,GSM3531243,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531244_181102_snm3C_E5_AD008_indexed_contacts.txt.gz,GSM3531244,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531245_181102_snm3C_E5_AD010_indexed_contacts.txt.gz,GSM3531245,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531246_181102_snm3C_E5_AD012_indexed_contacts.txt.gz,GSM3531246,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531247_181102_snm3C_E6_AD007_indexed_contacts.txt.gz,GSM3531247,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531248_181102_snm3C_E6_AD008_indexed_contacts.txt.gz,GSM3531248,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531249_181102_snm3C_E6_AD010_indexed_contacts.txt.gz,GSM3531249,Mouse Embryonic Stem Cell Line E14
